station_name,latitude,longitude,month,day_of_week,holiday,time_type,malfunction_cause,malfunction_cause_group,rain_bins,wind_bins,temp_bins,duration_minutes
Haarlem,52.38777923584001,4.6383333206177015,March,Tuesday,nonholiday,peak,damaged railway bridge,accidents,high,high,chilly,42
Haarlem Spaarnwoude,52.382778167725,4.6730556488037,March,Tuesday,nonholiday,peak,damaged railway bridge,accidents,high,high,chilly,42
Halfweg-Zwanenburg,52.385935,4.747165,March,Tuesday,nonholiday,peak,damaged railway bridge,accidents,high,high,chilly,42
Blerick,51.372501373290994,6.1550002098083,March,Tuesday,nonholiday,peak,broken down train,rolling stock,high,high,chilly,38
Venlo,51.36360931396499,6.1727776527405,March,Tuesday,nonholiday,peak,broken down train,rolling stock,high,high,chilly,38
Heemstede-Aerdenhout,52.35916519165,4.6066665649414,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,28
Hillegom,52.302501678466996,4.565555572509799,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,28
Haarlem,52.38777923584001,4.6383333206177015,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,28
Leiden Centraal,52.166110992432,4.4816665649414,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,28
Voorhout,52.224445343018,4.4844446182250985,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,28
Breda,51.595554351807,4.7800002098083,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,16
Rotterdam Centraal,51.92499923705999,4.468888759613,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,16
Breda,51.595554351807,4.7800002098083,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,12
Rotterdam Centraal,51.92499923705999,4.468888759613,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,12
Antwerpen-Centraal,51.2161,4.42122,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,43
Rotterdam Centraal,51.92499923705999,4.468888759613,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,43
Breda,51.595554351807,4.7800002098083,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,35
Rotterdam Centraal,51.92499923705999,4.468888759613,March,Tuesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,35
Boxmeer,51.644521767652996,5.939033031463599,March,Tuesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,76
Blerick,51.372501373290994,6.1550002098083,March,Tuesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,76
Venlo,51.36360931396499,6.1727776527405,March,Tuesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,76
Vierlingsbeek,51.59193,5.99714,March,Tuesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,76
Venray,51.526568099006994,6.0141777992248,March,Tuesday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,76
Breda,51.595554351807,4.7800002098083,March,Tuesday,nonholiday,off-peak,repair works,engineering work,high,high,chilly,122
Rotterdam Centraal,51.92499923705999,4.468888759613,March,Tuesday,nonholiday,off-peak,repair works,engineering work,high,high,chilly,122
Breda,51.595554351807,4.7800002098083,March,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,61
Rotterdam Centraal,51.92499923705999,4.468888759613,March,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,61
Breda,51.595554351807,4.7800002098083,March,Wednesday,nonholiday,off-peak,strong winds on the high-speed line,weather,high,high,chilly,67
Rotterdam Centraal,51.92499923705999,4.468888759613,March,Wednesday,nonholiday,off-peak,strong winds on the high-speed line,weather,high,high,chilly,67
Best,51.50999832153301,5.3891668319702015,March,Wednesday,nonholiday,off-peak,lightning strike,weather,high,high,chilly,100
Boxtel,51.58433,5.31912,March,Wednesday,nonholiday,off-peak,lightning strike,weather,high,high,chilly,100
Eindhoven Centraal,51.443332672119,5.4813890457153,March,Wednesday,nonholiday,off-peak,lightning strike,weather,high,high,chilly,100
Eindhoven Strijp-S,51.451110839844,5.4558334350586,March,Wednesday,nonholiday,off-peak,lightning strike,weather,high,high,chilly,100
Hoofddorp,52.293334960938,4.700555324554402,March,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,30
Leiden Centraal,52.166110992432,4.4816665649414,March,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,30
Nieuw Vennep,52.258888244629,4.6455554962158,March,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,30
Schiphol Airport,52.30944442749001,4.7619442939758,March,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,30
Sassenheim,52.21527800000001,4.517222,March,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,30
Best,51.50999832153301,5.3891668319702015,March,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,chilly,66
Boxtel,51.58433,5.31912,March,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,chilly,66
Eindhoven Centraal,51.443332672119,5.4813890457153,March,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,chilly,66
Oisterwijk,51.582221984863004,5.1941666603088,March,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,chilly,66
Tilburg,51.560554504395,5.0836110115050985,March,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,chilly,66
Eindhoven Strijp-S,51.451110839844,5.4558334350586,March,Wednesday,nonholiday,off-peak,signal failure,infrastructure,high,high,chilly,66
Hoogeveen,52.733890533446996,6.4736108779907,March,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,68
Meppel,52.69083404540999,6.1975002288818,March,Wednesday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,68
Enschede,52.222499847412,6.889999866485598,March,Wednesday,nonholiday,off-peak,derailed train,accidents,high,high,chilly,193
Enschede De Eschmarke,52.221389770508004,6.9511113166809,March,Wednesday,nonholiday,off-peak,derailed train,accidents,high,high,chilly,193
Gronau (Westf.),52.21521,7.022109,March,Wednesday,nonholiday,off-peak,derailed train,accidents,high,high,chilly,193
Glanerbrug,52.218612670898,6.9744443893433,March,Wednesday,nonholiday,off-peak,derailed train,accidents,high,high,chilly,193
's-Hertogenbosch,51.69048,5.29362,March,Thursday,nonholiday,peak,power failure,infrastructure,high,high,chilly,24
Tilburg,51.560554504395,5.0836110115050985,March,Thursday,nonholiday,peak,power failure,infrastructure,high,high,chilly,24
Capelle Schollevaar,51.954166412354,4.5841665267944,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Gouda,52.017501831055,4.7044444084167,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Gouda Goverwelle,52.014999389648,4.7408332824707005,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Nieuwerkerk a/d IJssel,51.965278625488004,4.6169443130493,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Rotterdam Alexander,51.951946258545,4.5536112785339,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Rotterdam Centraal,51.92499923705999,4.468888759613,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Rotterdam Noord,51.94222259521499,4.4816665649414,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Utrecht Centraal,52.088890075684006,5.1102776527405,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Utrecht Terwijde,52.1000753,5.0439547,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Vleuten,52.103056,5.007404,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Woerden,52.084999084473,4.8936109542847,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Utrecht Leidsche Rijn,52.09896,5.0652300000000015,March,Thursday,nonholiday,off-peak,an emergency call,external,high,high,chilly,45
Kaldenkirchen,51.327184,6.203225,March,Thursday,nonholiday,off-peak,stranded train,rolling stock,high,high,chilly,54
Viersen,51.25516,6.40388,March,Thursday,nonholiday,off-peak,stranded train,rolling stock,high,high,chilly,54
Venlo,51.36360931396499,6.1727776527405,March,Thursday,nonholiday,off-peak,stranded train,rolling stock,high,high,chilly,54
Boisheim,51.274323,6.274591,March,Thursday,nonholiday,off-peak,stranded train,rolling stock,high,high,chilly,54
Breyell,51.294615,6.241174,March,Thursday,nonholiday,off-peak,stranded train,rolling stock,high,high,chilly,54
Dülken,51.257149,6.33793,March,Thursday,nonholiday,off-peak,stranded train,rolling stock,high,high,chilly,54
Bad Bentheim,52.309685595156004,7.1585369110107,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,127
Hengelo,52.261665344238004,6.7938890457153,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,127
Hengelo Oost,52.268890380859006,6.8194446563721005,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,127
Oldenzaal,52.30638885498,6.9347224235535005,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,127
Osnabrück Hbf,52.272851,8.061781,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,127
Rheine,52.276299,7.434255,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,127
Bielefeld Hbf,52.029261,8.532722,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,127
Bünde (Westf),52.202075,8.573876,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,127
Utrecht Centraal,52.088890075684006,5.1102776527405,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,25
Utrecht Terwijde,52.1000753,5.0439547,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,25
Vleuten,52.103056,5.007404,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,25
Woerden,52.084999084473,4.8936109542847,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,25
Utrecht Leidsche Rijn,52.09896,5.0652300000000015,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,25
Breda,51.595554351807,4.7800002098083,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,19
Rotterdam Centraal,51.92499923705999,4.468888759613,March,Thursday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,19
Boxmeer,51.644521767652996,5.939033031463599,March,Thursday,nonholiday,peak,problems with the rolling stock,rolling stock,high,high,chilly,74
Blerick,51.372501373290994,6.1550002098083,March,Thursday,nonholiday,peak,problems with the rolling stock,rolling stock,high,high,chilly,74
Cuijk,51.726682587904996,5.8742952346802,March,Thursday,nonholiday,peak,problems with the rolling stock,rolling stock,high,high,chilly,74
Mook Molenhoek,51.766262,5.879133,March,Thursday,nonholiday,peak,problems with the rolling stock,rolling stock,high,high,chilly,74
Nijmegen,51.843612670898,5.852222442626902,March,Thursday,nonholiday,peak,problems with the rolling stock,rolling stock,high,high,chilly,74
Nijmegen Heyendaal,51.826946258545,5.867499828338599,March,Thursday,nonholiday,peak,problems with the rolling stock,rolling stock,high,high,chilly,74
Venlo,51.36360931396499,6.1727776527405,March,Thursday,nonholiday,peak,problems with the rolling stock,rolling stock,high,high,chilly,74
Vierlingsbeek,51.59193,5.99714,March,Thursday,nonholiday,peak,problems with the rolling stock,rolling stock,high,high,chilly,74
Venray,51.526568099006994,6.0141777992248,March,Thursday,nonholiday,peak,problems with the rolling stock,rolling stock,high,high,chilly,74
Amersfoort Vathorst,52.192779541015994,5.4338889122009,March,Thursday,nonholiday,peak,collision,accidents,high,high,chilly,81
Nijkerk,52.222221374511996,5.4938888549805,March,Thursday,nonholiday,peak,collision,accidents,high,high,chilly,81
Oudenbosch,51.587776184082,4.5333333015442,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,36
Lage Zwaluwe,51.69111251830999,4.663055419921902,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,36
Zevenbergen,51.64042,4.60904,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,36
Almelo,52.358055114746,6.6538887023925986,March,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,30
Daarlerveen,52.4407702,6.5759947,March,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,30
Mariënberg,52.50944519043,6.5752778053284,March,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,30
Vroomshoop,52.4571921,6.569667900000002,March,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,30
Vriezenveen,52.40203,6.600410000000001,March,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,30
Breda,51.595554351807,4.7800002098083,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,21
Breda-Prinsenbeek,51.606388092040994,4.7208333015442,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,21
Dordrecht,51.807220458984006,4.668333530426,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,21
Dordrecht Zuid,51.790000915527,4.6713891029358,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,21
Lage Zwaluwe,51.69111251830999,4.663055419921902,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,21
Maarheeze,51.30376236035,5.630342960357701,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,16
Weert,51.248611450195,5.703610897064201,March,Friday,nonholiday,off-peak,broken down train,rolling stock,high,high,chilly,16
Lochem,52.166667938232,6.426388740539499,March,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,117
Zutphen,52.145278930664,6.1941666603088,March,Friday,nonholiday,off-peak,level crossing failure,infrastructure,high,high,chilly,117
Krommenie-Assendelft,52.49511,4.7541699999999985,March,Friday,nonholiday,peak,stranded train,rolling stock,high,high,chilly,33
Uitgeest,52.521667480469,4.7016668319702,March,Friday,nonholiday,peak,stranded train,rolling stock,high,high,chilly,33
Wormerveer,52.489166259765994,4.7922220230103,March,Friday,nonholiday,peak,stranded train,rolling stock,high,high,chilly,33
Zaandam,52.438888549805,4.8136110305786,March,Friday,nonholiday,peak,stranded train,rolling stock,high,high,chilly,33
Koog aan de Zaan,52.458610534668,4.8055553436279,March,Friday,nonholiday,peak,stranded train,rolling stock,high,high,chilly,33
Zaandijk Zaanse Schans,52.469165802002,4.8049998283386,March,Friday,nonholiday,peak,stranded train,rolling stock,high,high,chilly,33
Emmerich,51.834283,6.255718,March,Friday,nonholiday,peak,broken down train,rolling stock,high,high,chilly,25
Zevenaar,51.923053741455,6.071944236755401,March,Friday,nonholiday,peak,broken down train,rolling stock,high,high,chilly,25
Heemstede-Aerdenhout,52.35916519165,4.6066665649414,March,Friday,nonholiday,peak,broken down train,rolling stock,high,high,chilly,38
